,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
91,Norte,RO,,11,,,,2023-01-01,1,1777225.0,471673,0,7399,0,,,
92,Norte,RO,,11,,,,2023-01-02,1,1777225.0,472112,439,7400,1,,,
93,Norte,RO,,11,,,,2023-01-03,1,1777225.0,472459,347,7401,1,,,
94,Norte,RO,,11,,,,2023-01-04,1,1777225.0,473198,739,7404,3,,,
95,Norte,RO,,11,,,,2023-01-05,1,1777225.0,473724,526,7406,2,,,
96,Norte,RO,,11,,,,2023-01-06,1,1777225.0,474137,413,7406,0,,,
97,Norte,RO,,11,,,,2023-01-07,1,1777225.0,474455,318,7407,1,,,
98,Norte,RO,,11,,,,2023-01-08,2,1777225.0,474578,123,7409,2,,,
99,Norte,RO,,11,,,,2023-01-09,2,1777225.0,474912,334,7412,3,,,
100,Norte,RO,,11,,,,2023-01-10,2,1777225.0,475429,517,7412,0,,,
101,Norte,RO,,11,,,,2023-01-11,2,1777225.0,475973,544,7414,2,,,
102,Norte,RO,,11,,,,2023-01-12,2,1777225.0,476629,656,7414,0,,,
103,Norte,RO,,11,,,,2023-01-13,2,1777225.0,476983,354,7415,1,,,
104,Norte,RO,,11,,,,2023-01-14,2,1777225.0,477118,135,7415,0,,,
105,Norte,RO,,11,,,,2023-01-15,3,1777225.0,477135,17,7415,0,,,
106,Norte,RO,,11,,,,2023-01-16,3,1777225.0,477195,60,7417,2,,,
107,Norte,RO,,11,,,,2023-01-17,3,1777225.0,477626,431,7418,1,,,
108,Norte,RO,,11,,,,2023-01-18,3,1777225.0,478071,445,7418,0,,,
109,Norte,RO,,11,,,,2023-01-19,3,1777225.0,478263,192,7418,0,,,
110,Norte,RO,,11,,,,2023-01-20,3,1777225.0,478445,182,7418,0,,,
111,Norte,RO,,11,,,,2023-01-21,3,1777225.0,478562,117,7418,0,,,
112,Norte,RO,,11,,,,2023-01-22,4,1777225.0,478570,8,7418,0,,,
113,Norte,RO,,11,,,,2023-01-23,4,1777225.0,478714,144,7418,0,,,
114,Norte,RO,,11,,,,2023-01-24,4,1777225.0,478822,108,7418,0,,,
115,Norte,RO,,11,,,,2023-01-25,4,1777225.0,479385,563,7420,2,,,
116,Norte,RO,,11,,,,2023-01-26,4,1777225.0,479573,188,7425,5,,,
117,Norte,RO,,11,,,,2023-01-27,4,1777225.0,479770,197,7424,-1,,,
118,Norte,RO,,11,,,,2023-01-28,4,1777225.0,479887,117,7424,0,,,
119,Norte,RO,,11,,,,2023-01-29,5,1777225.0,479887,0,7424,0,,,
120,Norte,RO,,11,,,,2023-01-30,5,1777225.0,480883,996,7425,1,,,
121,Norte,RO,,11,,,,2023-01-31,5,1777225.0,481042,159,7425,0,,,
122,Norte,RO,,11,,,,2023-02-01,5,1777225.0,481211,169,7425,0,,,
123,Norte,RO,,11,,,,2023-02-02,5,1777225.0,481283,72,7426,1,,,
124,Norte,RO,,11,,,,2023-02-03,5,1777225.0,481336,53,7426,0,,,
125,Norte,RO,,11,,,,2023-02-04,5,1777225.0,481511,175,7426,0,,,
126,Norte,RO,,11,,,,2023-02-05,6,1777225.0,481516,5,7426,0,,,
127,Norte,RO,,11,,,,2023-02-06,6,1777225.0,481525,9,7426,0,,,
128,Norte,RO,,11,,,,2023-02-07,6,1777225.0,481594,69,7428,2,,,
129,Norte,RO,,11,,,,2023-02-08,6,1777225.0,481639,45,7427,-1,,,
130,Norte,RO,,11,,,,2023-02-09,6,1777225.0,481711,72,7427,0,,,
131,Norte,RO,,11,,,,2023-02-10,6,1777225.0,481815,104,7427,0,,,
132,Norte,RO,,11,,,,2023-02-11,6,1777225.0,481871,56,7427,0,,,
133,Norte,RO,,11,,,,2023-02-12,7,1777225.0,481871,0,7427,0,,,
134,Norte,RO,,11,,,,2023-02-13,7,1777225.0,482052,181,7426,-1,,,
135,Norte,RO,,11,,,,2023-02-14,7,1777225.0,482147,95,7426,0,,,
136,Norte,RO,,11,,,,2023-02-15,7,1777225.0,482172,25,7426,0,,,
137,Norte,RO,,11,,,,2023-02-16,7,1777225.0,482212,40,7428,2,,,
138,Norte,RO,,11,,,,2023-02-17,7,1777225.0,482309,97,7428,0,,,
139,Norte,RO,,11,,,,2023-02-18,7,1777225.0,482330,21,7428,0,,,
140,Norte,RO,,11,,,,2023-02-19,8,1777225.0,482337,7,7428,0,,,
141,Norte,RO,,11,,,,2023-02-20,8,1777225.0,482358,21,7428,0,,,
142,Norte,RO,,11,,,,2023-02-21,8,1777225.0,482368,10,7428,0,,,
143,Norte,RO,,11,,,,2023-02-22,8,1777225.0,482422,54,7428,0,,,
144,Norte,RO,,11,,,,2023-02-23,8,1777225.0,482444,22,7428,0,,,
145,Norte,RO,,11,,,,2023-02-24,8,1777225.0,482543,99,7429,1,,,
146,Norte,RO,,11,,,,2023-02-25,8,1777225.0,482599,56,7429,0,,,
147,Norte,RO,,11,,,,2023-02-26,9,1777225.0,482600,1,7429,0,,,
148,Norte,RO,,11,,,,2023-02-27,9,1777225.0,482654,54,7430,1,,,
149,Norte,RO,,11,,,,2023-02-28,9,1777225.0,482731,77,7430,0,,,
150,Norte,RO,,11,,,,2023-03-01,9,1777225.0,482763,32,7430,0,,,
151,Norte,RO,,11,,,,2023-03-02,9,1777225.0,482869,106,7431,1,,,
152,Norte,RO,,11,,,,2023-03-03,9,1777225.0,482910,41,7432,1,,,
153,Norte,RO,,11,,,,2023-03-04,9,1777225.0,482910,0,7432,0,,,
154,Norte,RO,,11,,,,2023-03-05,10,1777225.0,482910,0,7432,0,,,
155,Norte,RO,,11,,,,2023-03-06,10,1777225.0,482910,0,7432,0,,,
156,Norte,RO,,11,,,,2023-03-07,10,1777225.0,482910,0,7432,0,,,
157,Norte,RO,,11,,,,2023-03-08,10,1777225.0,482910,0,7432,0,,,
158,Norte,RO,,11,,,,2023-03-09,10,1777225.0,482910,0,7432,0,,,
159,Norte,RO,,11,,,,2023-03-10,10,1777225.0,482910,0,7432,0,,,
160,Norte,RO,,11,,,,2023-03-11,10,1777225.0,483211,301,7430,-2,,,
161,Norte,RO,,11,,,,2023-03-12,11,1777225.0,483211,0,7430,0,,,
162,Norte,RO,,11,,,,2023-03-13,11,1777225.0,483211,0,7430,0,,,
163,Norte,RO,,11,,,,2023-03-14,11,1777225.0,483211,0,7430,0,,,
164,Norte,RO,,11,,,,2023-03-15,11,1777225.0,483211,0,7430,0,,,
165,Norte,RO,,11,,,,2023-03-16,11,1777225.0,483211,0,7430,0,,,
166,Norte,RO,,11,,,,2023-03-17,11,1777225.0,483211,0,7430,0,,,
167,Norte,RO,,11,,,,2023-03-18,11,1777225.0,483456,245,7430,0,,,
168,Norte,RO,,11,,,,2023-03-19,12,1777225.0,483456,0,7430,0,,,
169,Norte,RO,,11,,,,2023-03-20,12,1777225.0,483456,0,7430,0,,,
170,Norte,RO,,11,,,,2023-03-21,12,1777225.0,483456,0,7430,0,,,
171,Norte,RO,,11,,,,2023-03-22,12,1777225.0,483456,0,7430,0,,,
172,Norte,RO,,11,,,,2023-03-23,12,1777225.0,483456,0,7430,0,,,
173,Norte,RO,,11,,,,2023-03-24,12,1777225.0,483456,0,7430,0,,,
174,Norte,RO,,11,,,,2023-03-25,12,1777225.0,483692,236,7433,3,,,
175,Norte,RO,,11,,,,2023-03-26,13,1777225.0,483692,0,7433,0,,,
176,Norte,RO,,11,,,,2023-03-27,13,1777225.0,483692,0,7433,0,,,
177,Norte,RO,,11,,,,2023-03-28,13,1777225.0,483692,0,7433,0,,,
178,Norte,RO,,11,,,,2023-03-29,13,1777225.0,483692,0,7433,0,,,
179,Norte,RO,,11,,,,2023-03-30,13,1777225.0,483692,0,7433,0,,,
180,Norte,RO,,11,,,,2023-03-31,13,1777225.0,483692,0,7433,0,,,
181,Norte,RO,,11,,,,2023-04-01,13,1777225.0,483782,90,7433,0,,,
182,Norte,AC,,12,,,,2023-01-01,1,881935.0,158669,0,2040,0,,,
183,Norte,AC,,12,,,,2023-01-02,1,881935.0,158833,164,2040,0,,,
184,Norte,AC,,12,,,,2023-01-03,1,881935.0,158973,140,2040,0,,,
185,Norte,AC,,12,,,,2023-01-04,1,881935.0,159189,216,2040,0,,,
186,Norte,AC,,12,,,,2023-01-05,1,881935.0,159394,205,2040,0,,,
187,Norte,AC,,12,,,,2023-01-06,1,881935.0,159627,233,2040,0,,,
188,Norte,AC,,12,,,,2023-01-07,1,881935.0,159627,0,2041,1,,,
189,Norte,AC,,12,,,,2023-01-08,2,881935.0,159710,83,2041,0,,,
190,Norte,AC,,12,,,,2023-01-09,2,881935.0,159679,-31,2041,0,,,
191,Norte,AC,,12,,,,2023-01-10,2,881935.0,159752,73,2041,0,,,
192,Norte,AC,,12,,,,2023-01-11,2,881935.0,159815,63,2041,0,,,
193,Norte,AC,,12,,,,2023-01-12,2,881935.0,159878,63,2041,0,,,
194,Norte,AC,,12,,,,2023-01-13,2,881935.0,159878,0,2041,0,,,
195,Norte,AC,,12,,,,2023-01-14,2,881935.0,159880,2,2041,0,,,
196,Norte,AC,,12,,,,2023-01-15,3,881935.0,159880,0,2041,0,,,
197,Norte,AC,,12,,,,2023-01-16,3,881935.0,160015,135,2041,0,,,
198,Norte,AC,,12,,,,2023-01-17,3,881935.0,160039,24,2041,0,,,
199,Norte,AC,,12,,,,2023-01-18,3,881935.0,160069,30,2041,0,,,
200,Norte,AC,,12,,,,2023-01-19,3,881935.0,160088,19,2041,0,,,
201,Norte,AC,,12,,,,2023-01-20,3,881935.0,160106,18,2041,0,,,
202,Norte,AC,,12,,,,2023-01-21,3,881935.0,160111,5,2041,0,,,
203,Norte,AC,,12,,,,2023-01-22,4,881935.0,160113,2,2041,0,,,
204,Norte,AC,,12,,,,2023-01-23,4,881935.0,160116,3,2041,0,,,
205,Norte,AC,,12,,,,2023-01-24,4,881935.0,160116,0,2041,0,,,
206,Norte,AC,,12,,,,2023-01-25,4,881935.0,160127,11,2041,0,,,
207,Norte,AC,,12,,,,2023-01-26,4,881935.0,160142,15,2041,0,,,
208,Norte,AC,,12,,,,2023-01-27,4,881935.0,160159,17,2041,0,,,
209,Norte,AC,,12,,,,2023-01-28,4,881935.0,160163,4,2041,0,,,
210,Norte,AC,,12,,,,2023-01-29,5,881935.0,160166,3,2041,0,,,
211,Norte,AC,,12,,,,2023-01-30,5,881935.0,160167,1,2041,0,,,
212,Norte,AC,,12,,,,2023-01-31,5,881935.0,160177,10,2041,0,,,
213,Norte,AC,,12,,,,2023-02-01,5,881935.0,160188,11,2043,2,,,
214,Norte,AC,,12,,,,2023-02-02,5,881935.0,160191,3,2043,0,,,
215,Norte,AC,,12,,,,2023-02-03,5,881935.0,160191,0,2043,0,,,
216,Norte,AC,,12,,,,2023-02-04,5,881935.0,160193,2,2043,0,,,
217,Norte,AC,,12,,,,2023-02-05,6,881935.0,160203,10,2043,0,,,
218,Norte,AC,,12,,,,2023-02-06,6,881935.0,160204,1,2043,0,,,
219,Norte,AC,,12,,,,2023-02-07,6,881935.0,160223,19,2043,0,,,
220,Norte,AC,,12,,,,2023-02-08,6,881935.0,160223,0,2043,0,,,
221,Norte,AC,,12,,,,2023-02-09,6,881935.0,160256,33,2043,0,,,
222,Norte,AC,,12,,,,2023-02-10,6,881935.0,160261,5,2043,0,,,
223,Norte,AC,,12,,,,2023-02-11,6,881935.0,160261,0,2043,0,,,
224,Norte,AC,,12,,,,2023-02-12,7,881935.0,160271,10,2043,0,,,
225,Norte,AC,,12,,,,2023-02-13,7,881935.0,160276,5,2043,0,,,
226,Norte,AC,,12,,,,2023-02-14,7,881935.0,160276,0,2043,0,,,
227,Norte,AC,,12,,,,2023-02-15,7,881935.0,160276,0,2043,0,,,
228,Norte,AC,,12,,,,2023-02-16,7,881935.0,160308,32,2043,0,,,
229,Norte,AC,,12,,,,2023-02-17,7,881935.0,160328,20,2043,0,,,
230,Norte,AC,,12,,,,2023-02-18,7,881935.0,160328,0,2043,0,,,
231,Norte,AC,,12,,,,2023-02-19,8,881935.0,160349,21,2043,0,,,
232,Norte,AC,,12,,,,2023-02-20,8,881935.0,160349,0,2043,0,,,
233,Norte,AC,,12,,,,2023-02-21,8,881935.0,160349,0,2043,0,,,
234,Norte,AC,,12,,,,2023-02-22,8,881935.0,160349,0,2043,0,,,
235,Norte,AC,,12,,,,2023-02-23,8,881935.0,160366,17,2043,0,,,
236,Norte,AC,,12,,,,2023-02-24,8,881935.0,160377,11,2043,0,,,
237,Norte,AC,,12,,,,2023-02-25,8,881935.0,160382,5,2043,0,,,
238,Norte,AC,,12,,,,2023-02-26,9,881935.0,160382,0,2043,0,,,
239,Norte,AC,,12,,,,2023-02-27,9,881935.0,160386,4,2043,0,,,
240,Norte,AC,,12,,,,2023-02-28,9,881935.0,160386,0,2043,0,,,
241,Norte,AC,,12,,,,2023-03-01,9,881935.0,160387,1,2043,0,,,
242,Norte,AC,,12,,,,2023-03-02,9,881935.0,160423,36,2043,0,,,
243,Norte,AC,,12,,,,2023-03-03,9,881935.0,160433,10,2043,0,,,
244,Norte,AC,,12,,,,2023-03-04,9,881935.0,160452,19,2043,0,,,
245,Norte,AC,,12,,,,2023-03-05,10,881935.0,160452,0,2043,0,,,
246,Norte,AC,,12,,,,2023-03-06,10,881935.0,160452,0,2043,0,,,
247,Norte,AC,,12,,,,2023-03-07,10,881935.0,160452,0,2043,0,,,
248,Norte,AC,,12,,,,2023-03-08,10,881935.0,160452,0,2043,0,,,
249,Norte,AC,,12,,,,2023-03-09,10,881935.0,160452,0,2043,0,,,
250,Norte,AC,,12,,,,2023-03-10,10,881935.0,160452,0,2043,0,,,
251,Norte,AC,,12,,,,2023-03-11,10,881935.0,160530,78,2043,0,,,
252,Norte,AC,,12,,,,2023-03-12,11,881935.0,160530,0,2043,0,,,
253,Norte,AC,,12,,,,2023-03-13,11,881935.0,160530,0,2043,0,,,
254,Norte,AC,,12,,,,2023-03-14,11,881935.0,160530,0,2043,0,,,
255,Norte,AC,,12,,,,2023-03-15,11,881935.0,160530,0,2043,0,,,
256,Norte,AC,,12,,,,2023-03-16,11,881935.0,160530,0,2043,0,,,
257,Norte,AC,,12,,,,2023-03-17,11,881935.0,160530,0,2043,0,,,
258,Norte,AC,,12,,,,2023-03-18,11,881935.0,160678,148,2044,1,,,
259,Norte,AC,,12,,,,2023-03-19,12,881935.0,160678,0,2044,0,,,
260,Norte,AC,,12,,,,2023-03-20,12,881935.0,160678,0,2044,0,,,
261,Norte,AC,,12,,,,2023-03-21,12,881935.0,160678,0,2044,0,,,
262,Norte,AC,,12,,,,2023-03-22,12,881935.0,160678,0,2044,0,,,
263,Norte,AC,,12,,,,2023-03-23,12,881935.0,160678,0,2044,0,,,
264,Norte,AC,,12,,,,2023-03-24,12,881935.0,160678,0,2044,0,,,
265,Norte,AC,,12,,,,2023-03-25,12,881935.0,160995,317,2044,0,,,
266,Norte,AC,,12,,,,2023-03-26,13,881935.0,160995,0,2044,0,,,
267,Norte,AC,,12,,,,2023-03-27,13,881935.0,160995,0,2044,0,,,
268,Norte,AC,,12,,,,2023-03-28,13,881935.0,160995,0,2044,0,,,
269,Norte,AC,,12,,,,2023-03-29,13,881935.0,160995,0,2044,0,,,
270,Norte,AC,,12,,,,2023-03-30,13,881935.0,160995,0,2044,0,,,
271,Norte,AC,,12,,,,2023-03-31,13,881935.0,160995,0,2044,0,,,
272,Norte,AC,,12,,,,2023-04-01,13,881935.0,161317,322,2044,0,,,
273,Norte,AM,,13,,,,2023-01-01,1,4144597.0,624864,0,14418,0,,,
274,Norte,AM,,13,,,,2023-01-02,1,4144597.0,624902,38,14419,1,,,
275,Norte,AM,,13,,,,2023-01-03,1,4144597.0,624918,16,14420,1,,,
276,Norte,AM,,13,,,,2023-01-04,1,4144597.0,624951,33,14420,0,,,
277,Norte,AM,,13,,,,2023-01-05,1,4144597.0,624978,27,14420,0,,,
278,Norte,AM,,13,,,,2023-01-06,1,4144597.0,624994,16,14420,0,,,
279,Norte,AM,,13,,,,2023-01-07,1,4144597.0,625007,13,14420,0,,,
280,Norte,AM,,13,,,,2023-01-08,2,4144597.0,625012,5,14420,0,,,
281,Norte,AM,,13,,,,2023-01-09,2,4144597.0,625017,5,14420,0,,,
282,Norte,AM,,13,,,,2023-01-10,2,4144597.0,625029,12,14421,1,,,
283,Norte,AM,,13,,,,2023-01-11,2,4144597.0,625059,30,14421,0,,,
284,Norte,AM,,13,,,,2023-01-12,2,4144597.0,625082,23,14421,0,,,
285,Norte,AM,,13,,,,2023-01-13,2,4144597.0,625110,28,14421,0,,,
286,Norte,AM,,13,,,,2023-01-14,2,4144597.0,625124,14,14421,0,,,
287,Norte,AM,,13,,,,2023-01-15,3,4144597.0,625126,2,14421,0,,,
288,Norte,AM,,13,,,,2023-01-16,3,4144597.0,625147,21,14421,0,,,
289,Norte,AM,,13,,,,2023-01-17,3,4144597.0,625169,22,14421,0,,,
290,Norte,AM,,13,,,,2023-01-18,3,4144597.0,625202,33,14421,0,,,
291,Norte,AM,,13,,,,2023-01-19,3,4144597.0,625229,27,14421,0,,,
292,Norte,AM,,13,,,,2023-01-20,3,4144597.0,625260,31,14421,0,,,
293,Norte,AM,,13,,,,2023-01-21,3,4144597.0,625271,11,14421,0,,,
294,Norte,AM,,13,,,,2023-01-22,4,4144597.0,625274,3,14421,0,,,
295,Norte,AM,,13,,,,2023-01-23,4,4144597.0,625293,19,14421,0,,,
296,Norte,AM,,13,,,,2023-01-24,4,4144597.0,625318,25,14421,0,,,
297,Norte,AM,,13,,,,2023-01-25,4,4144597.0,625321,3,14421,0,,,
298,Norte,AM,,13,,,,2023-01-26,4,4144597.0,625351,30,14421,0,,,
299,Norte,AM,,13,,,,2023-01-27,4,4144597.0,625363,12,14421,0,,,
300,Norte,AM,,13,,,,2023-01-28,4,4144597.0,625367,4,14422,1,,,
301,Norte,AM,,13,,,,2023-01-29,5,4144597.0,625381,14,14422,0,,,
302,Norte,AM,,13,,,,2023-01-30,5,4144597.0,625388,7,14422,0,,,
303,Norte,AM,,13,,,,2023-01-31,5,4144597.0,625402,14,14422,0,,,
304,Norte,AM,,13,,,,2023-02-01,5,4144597.0,625418,16,14422,0,,,
305,Norte,AM,,13,,,,2023-02-02,5,4144597.0,625448,30,14422,0,,,
306,Norte,AM,,13,,,,2023-02-03,5,4144597.0,625468,20,14422,0,,,
307,Norte,AM,,13,,,,2023-02-04,5,4144597.0,625495,27,14422,0,,,
308,Norte,AM,,13,,,,2023-02-05,6,4144597.0,625511,16,14422,0,,,
309,Norte,AM,,13,,,,2023-02-06,6,4144597.0,625533,22,14422,0,,,
310,Norte,AM,,13,,,,2023-02-07,6,4144597.0,625595,62,14422,0,,,
311,Norte,AM,,13,,,,2023-02-08,6,4144597.0,625663,68,14422,0,,,
312,Norte,AM,,13,,,,2023-02-09,6,4144597.0,625767,104,14423,1,,,
313,Norte,AM,,13,,,,2023-02-10,6,4144597.0,625900,133,14423,0,,,
314,Norte,AM,,13,,,,2023-02-11,6,4144597.0,626094,194,14423,0,,,
315,Norte,AM,,13,,,,2023-02-12,7,4144597.0,626181,87,14423,0,,,
316,Norte,AM,,13,,,,2023-02-13,7,4144597.0,626259,78,14423,0,,,
317,Norte,AM,,13,,,,2023-02-14,7,4144597.0,626551,292,14423,0,,,
318,Norte,AM,,13,,,,2023-02-15,7,4144597.0,626762,211,14424,1,,,
319,Norte,AM,,13,,,,2023-02-16,7,4144597.0,627095,333,14424,0,,,
320,Norte,AM,,13,,,,2023-02-17,7,4144597.0,627508,413,14425,1,,,
321,Norte,AM,,13,,,,2023-02-18,7,4144597.0,627931,423,14425,0,,,
322,Norte,AM,,13,,,,2023-02-19,8,4144597.0,628144,213,14425,0,,,
323,Norte,AM,,13,,,,2023-02-20,8,4144597.0,628344,200,14426,1,,,
324,Norte,AM,,13,,,,2023-02-21,8,4144597.0,628547,203,14427,1,,,
325,Norte,AM,,13,,,,2023-02-22,8,4144597.0,628783,236,14427,0,,,
326,Norte,AM,,13,,,,2023-02-23,8,4144597.0,629188,405,14427,0,,,
327,Norte,AM,,13,,,,2023-02-24,8,4144597.0,629638,450,14429,2,,,
328,Norte,AM,,13,,,,2023-02-25,8,4144597.0,630135,497,14431,2,,,
329,Norte,AM,,13,,,,2023-02-26,9,4144597.0,630279,144,14431,0,,,
330,Norte,AM,,13,,,,2023-02-27,9,4144597.0,630494,215,14433,2,,,
331,Norte,AM,,13,,,,2023-02-28,9,4144597.0,630930,436,14437,4,,,
332,Norte,AM,,13,,,,2023-03-01,9,4144597.0,631312,382,14439,2,,,
333,Norte,AM,,13,,,,2023-03-02,9,4144597.0,631713,401,14441,2,,,
334,Norte,AM,,13,,,,2023-03-03,9,4144597.0,631976,263,14443,2,,,
335,Norte,AM,,13,,,,2023-03-04,9,4144597.0,631976,0,14443,0,,,
336,Norte,AM,,13,,,,2023-03-05,10,4144597.0,631976,0,14443,0,,,
337,Norte,AM,,13,,,,2023-03-06,10,4144597.0,631976,0,14443,0,,,
338,Norte,AM,,13,,,,2023-03-07,10,4144597.0,631976,0,14443,0,,,
339,Norte,AM,,13,,,,2023-03-08,10,4144597.0,631976,0,14443,0,,,
340,Norte,AM,,13,,,,2023-03-09,10,4144597.0,631976,0,14443,0,,,
341,Norte,AM,,13,,,,2023-03-10,10,4144597.0,631976,0,14443,0,,,
342,Norte,AM,,13,,,,2023-03-11,10,4144597.0,633733,1757,14453,10,,,
343,Norte,AM,,13,,,,2023-03-12,11,4144597.0,633733,0,14453,0,,,
344,Norte,AM,,13,,,,2023-03-13,11,4144597.0,633733,0,14453,0,,,
345,Norte,AM,,13,,,,2023-03-14,11,4144597.0,633733,0,14453,0,,,
346,Norte,AM,,13,,,,2023-03-15,11,4144597.0,633733,0,14453,0,,,
347,Norte,AM,,13,,,,2023-03-16,11,4144597.0,633733,0,14453,0,,,
348,Norte,AM,,13,,,,2023-03-17,11,4144597.0,633733,0,14453,0,,,
349,Norte,AM,,13,,,,2023-03-18,11,4144597.0,634562,829,14457,4,,,
350,Norte,AM,,13,,,,2023-03-19,12,4144597.0,634562,0,14457,0,,,
351,Norte,AM,,13,,,,2023-03-20,12,4144597.0,634562,0,14457,0,,,
352,Norte,AM,,13,,,,2023-03-21,12,4144597.0,634562,0,14457,0,,,
353,Norte,AM,,13,,,,2023-03-22,12,4144597.0,634562,0,14457,0,,,
354,Norte,AM,,13,,,,2023-03-23,12,4144597.0,634562,0,14457,0,,,
355,Norte,AM,,13,,,,2023-03-24,12,4144597.0,634562,0,14457,0,,,
356,Norte,AM,,13,,,,2023-03-25,12,4144597.0,635609,1047,14457,0,,,
357,Norte,AM,,13,,,,2023-03-26,13,4144597.0,635609,0,14457,0,,,
358,Norte,AM,,13,,,,2023-03-27,13,4144597.0,635609,0,14457,0,,,
359,Norte,AM,,13,,,,2023-03-28,13,4144597.0,635609,0,14457,0,,,
360,Norte,AM,,13,,,,2023-03-29,13,4144597.0,635609,0,14457,0,,,
361,Norte,AM,,13,,,,2023-03-30,13,4144597.0,635609,0,14457,0,,,
362,Norte,AM,,13,,,,2023-03-31,13,4144597.0,635609,0,14457,0,,,
363,Norte,AM,,13,,,,2023-04-01,13,4144597.0,635783,174,14466,9,,,
364,Norte,RR,,14,,,,2023-01-01,1,605761.0,181245,0,2180,0,,,
365,Norte,RR,,14,,,,2023-01-02,1,605761.0,181277,32,2180,0,,,
366,Norte,RR,,14,,,,2023-01-03,1,605761.0,181301,24,2180,0,,,
367,Norte,RR,,14,,,,2023-01-04,1,605761.0,181332,31,2180,0,,,
368,Norte,RR,,14,,,,2023-01-05,1,605761.0,181365,33,2180,0,,,
369,Norte,RR,,14,,,,2023-01-06,1,605761.0,181401,36,2180,0,,,
370,Norte,RR,,14,,,,2023-01-07,1,605761.0,181401,0,2180,0,,,
371,Norte,RR,,14,,,,2023-01-08,2,605761.0,181401,0,2180,0,,,
372,Norte,RR,,14,,,,2023-01-09,2,605761.0,181429,28,2180,0,,,
373,Norte,RR,,14,,,,2023-01-10,2,605761.0,181466,37,2180,0,,,
374,Norte,RR,,14,,,,2023-01-11,2,605761.0,181480,14,2180,0,,,
375,Norte,RR,,14,,,,2023-01-12,2,605761.0,181516,36,2180,0,,,
376,Norte,RR,,14,,,,2023-01-13,2,605761.0,181541,25,2180,0,,,
377,Norte,RR,,14,,,,2023-01-14,2,605761.0,181541,0,2180,0,,,
378,Norte,RR,,14,,,,2023-01-15,3,605761.0,181541,0,2180,0,,,
379,Norte,RR,,14,,,,2023-01-16,3,605761.0,181576,35,2180,0,,,
380,Norte,RR,,14,,,,2023-01-17,3,605761.0,181611,35,2180,0,,,
381,Norte,RR,,14,,,,2023-01-18,3,605761.0,181651,40,2180,0,,,
382,Norte,RR,,14,,,,2023-01-19,3,605761.0,181684,33,2180,0,,,
383,Norte,RR,,14,,,,2023-01-20,3,605761.0,181684,0,2180,0,,,
384,Norte,RR,,14,,,,2023-01-21,3,605761.0,181684,0,2180,0,,,
385,Norte,RR,,14,,,,2023-01-22,4,605761.0,181684,0,2180,0,,,
386,Norte,RR,,14,,,,2023-01-23,4,605761.0,181720,36,2180,0,,,
387,Norte,RR,,14,,,,2023-01-24,4,605761.0,181750,30,2180,0,,,
388,Norte,RR,,14,,,,2023-01-25,4,605761.0,181772,22,2180,0,,,
389,Norte,RR,,14,,,,2023-01-26,4,605761.0,181798,26,2180,0,,,
390,Norte,RR,,14,,,,2023-01-27,4,605761.0,181809,11,2180,0,,,
391,Norte,RR,,14,,,,2023-01-28,4,605761.0,181809,0,2180,0,,,
392,Norte,RR,,14,,,,2023-01-29,5,605761.0,181809,0,2180,0,,,
393,Norte,RR,,14,,,,2023-01-30,5,605761.0,181815,6,2180,0,,,
394,Norte,RR,,14,,,,2023-01-31,5,605761.0,181866,51,2180,0,,,
395,Norte,RR,,14,,,,2023-02-01,5,605761.0,181892,26,2180,0,,,
396,Norte,RR,,14,,,,2023-02-02,5,605761.0,181892,0,2180,0,,,
397,Norte,RR,,14,,,,2023-02-03,5,605761.0,181892,0,2180,0,,,
398,Norte,RR,,14,,,,2023-02-04,5,605761.0,181892,0,2180,0,,,
399,Norte,RR,,14,,,,2023-02-05,6,605761.0,181892,0,2180,0,,,
400,Norte,RR,,14,,,,2023-02-06,6,605761.0,181892,0,2180,0,,,
401,Norte,RR,,14,,,,2023-02-07,6,605761.0,181944,52,2180,0,,,
402,Norte,RR,,14,,,,2023-02-08,6,605761.0,181988,44,2180,0,,,
403,Norte,RR,,14,,,,2023-02-09,6,605761.0,181988,0,2180,0,,,
404,Norte,RR,,14,,,,2023-02-10,6,605761.0,182010,22,2180,0,,,
405,Norte,RR,,14,,,,2023-02-11,6,605761.0,182010,0,2180,0,,,
406,Norte,RR,,14,,,,2023-02-12,7,605761.0,182010,0,2180,0,,,
407,Norte,RR,,14,,,,2023-02-13,7,605761.0,182010,0,2180,0,,,
408,Norte,RR,,14,,,,2023-02-14,7,605761.0,182084,74,2180,0,,,
409,Norte,RR,,14,,,,2023-02-15,7,605761.0,182084,0,2180,0,,,
410,Norte,RR,,14,,,,2023-02-16,7,605761.0,182140,56,2180,0,,,
411,Norte,RR,,14,,,,2023-02-17,7,605761.0,182147,7,2180,0,,,
412,Norte,RR,,14,,,,2023-02-18,7,605761.0,182147,0,2180,0,,,
413,Norte,RR,,14,,,,2023-02-19,8,605761.0,182147,0,2180,0,,,
414,Norte,RR,,14,,,,2023-02-20,8,605761.0,182147,0,2180,0,,,
415,Norte,RR,,14,,,,2023-02-21,8,605761.0,182147,0,2180,0,,,
